,year,state,question_id,question,opinion,category,total,democrat,republican,other
347,2008,CA,AGE,Vote by Age,0,65 and older,15,48,50,2
348,2008,CA,AGE65,Vote by Age,0,18-24,11,80,18,2
349,2008,CA,AGE65,Vote by Age,0,25-29,9,71,28,1
350,2008,CA,AGE65,Vote by Age,0,30-39,17,61,37,2
351,2008,CA,AGE65,Vote by Age,0,40-49,22,55,43,2
352,2008,CA,AGE65,Vote by Age,0,50-64,25,62,36,2
353,2008,CA,AGE65,Vote by Age,0,65 or over,15,48,50,2
354,2008,CA,AGEBYRACE08,Vote by Age and Race,0,All Others,9,60,38,2
355,2008,CA,AGEBYRACE08,Vote by Age and Race,0,Black 18-29,2,,,
356,2008,CA,AGEBYRACE08,Vote by Age and Race,0,Black 30-44,3,,,
357,2008,CA,AGEBYRACE08,Vote by Age and Race,0,Black 45-64,3,,,
358,2008,CA,AGEBYRACE08,Vote by Age and Race,0,Black 65 and Older,1,,,
359,2008,CA,AGEBYRACE08,Vote by Age and Race,0,Latino 18-29,7,84,13,3
360,2008,CA,AGEBYRACE08,Vote by Age and Race,0,Latino 30-44,5,67,29,4
361,2008,CA,AGEBYRACE08,Vote by Age and Race,0,Latino 45-64,4,71,27,2
362,2008,CA,AGEBYRACE08,Vote by Age and Race,0,Latino 65 and Older,1,,,
363,2008,CA,AGEBYRACE08,Vote by Age and Race,0,White 18-29,9,66,34,
364,2008,CA,AGEBYRACE08,Vote by Age and Race,0,White 30-44,17,50,49,1
365,2008,CA,AGEBYRACE08,Vote by Age and Race,0,White 45-64,24,54,44,2
366,2008,CA,AGEBYRACE08,Vote by Age and Race,0,White 65 and Older,12,43,55,2
367,2008,CA,EDUC,Vote by Education,0,college graduate,33,58,41,1
368,2008,CA,EDUC,Vote by Education,0,h.s. graduate,15,63,33,4
369,2008,CA,EDUC,Vote by Education,0,no high school,3,,,
370,2008,CA,EDUC,Vote by Education,0,postgraduate,16,66,33,1
371,2008,CA,EDUC,Vote by Education,0,some college,33,59,39,2
372,2008,CA,EDUCCOLL,Are You a College Graduate?,0,no,51,61,37,2
373,2008,CA,EDUCCOLL,Are You a College Graduate?,0,yes,49,60,38,2
374,2008,CA,EDUCHS,Did You Attend College?,0,No,18,65,32,3
375,2008,CA,EDUCHS,Did You Attend College?,0,Yes,82,60,38,2
376,2008,CA,EDUCWHITE,Vote by Education and Race,0,non-white - no college,24,79,18,3
377,2008,CA,EDUCWHITE,Vote by Education and Race,0,non-white college grads,13,70,28,2
378,2008,CA,EDUCWHITE,Vote by Education and Race,0,white college graduates,36,57,42,1
379,2008,CA,EDUCWHITE,Vote by Education and Race,0,whites - no college,27,46,52,2
380,2008,CA,INC100K,Vote by Income,0,$100K or More,33,57,42,1
381,2008,CA,INC100K,Vote by Income,0,Less Than $100K,67,63,35,2
382,2008,CA,INC50K,Vote by Income,0,$50k or more,70,59,40,1
383,2008,CA,INC50K,Vote by Income,0,less than $50k,30,66,31,3
384,2008,CA,INCOME07,Vote by Income,0,"$100-150,000",16,56,43,1
385,2008,CA,INCOME07,Vote by Income,0,"$150-200,000",7,57,41,2
386,2008,CA,INCOME07,Vote by Income,0,"$15-30,000",10,70,28,2
387,2008,CA,INCOME07,Vote by Income,0,"$200,000 or More",9,58,40,2
388,2008,CA,INCOME07,Vote by Income,0,"$30-50,000",16,60,37,3
389,2008,CA,INCOME07,Vote by Income,0,"$50-75,000",20,58,41,1
390,2008,CA,INCOME07,Vote by Income,0,"$75-100,000",17,63,36,1
391,2008,CA,INCOME07,Vote by Income,0,"Under $15,000",5,77,21,2
392,2008,CA,INCOME3,Vote by Income,0,"$100,000 or more",33,57,42,1
393,2008,CA,INCOME3,Vote by Income,0,"$50-100,000",37,61,39,
394,2008,CA,INCOME3,Vote by Income,0,"less than $50,000",30,66,31,3
395,2008,CA,INCWHITE,Vote by Income and Race,0,"Non-Whites Over $50,000",22,72,27,1
396,2008,CA,INCWHITE,Vote by Income and Race,0,"Non-Whites Under $50,000",14,81,16,3
397,2008,CA,INCWHITE,Vote by Income and Race,0,"Whites Over $50,000",48,53,46,1
398,2008,CA,INCWHITE,Vote by Income and Race,0,"Whites Under $50,000",16,53,44,3
399,2008,CA,NEWVOTER,Is This the First Year You Have Ever Voted?,0,no,86,54,44,2
400,2008,CA,NEWVOTER,Is This the First Year You Have Ever Voted?,0,yes,14,83,16,1
401,2008,CA,PARTY,Vote by Party ID,0,democrat,42,92,8,
402,2008,CA,PARTY,Vote by Party ID,0,independent,28,64,31,5
403,2008,CA,PARTY,Vote by Party ID,0,republican,30,14,85,1
404,2008,CA,PARTYWHITE,Vote by Race and Party ID,0,All Others,37,76,22,2
405,2008,CA,PARTYWHITE,Vote by Race and Party ID,0,White Democrats,21,91,8,1
406,2008,CA,PARTYWHITE,Vote by Race and Party ID,0,White Independents,18,59,37,4
407,2008,CA,PARTYWHITE,Vote by Race and Party ID,0,White Republicans,24,12,88,
408,2008,CA,PHIL3,Vote by Ideology,0,conservative,30,23,74,3
409,2008,CA,PHIL3,Vote by Ideology,0,liberal,25,91,8,1
410,2008,CA,PHIL3,Vote by Ideology,0,moderate,44,67,31,2
411,2008,CA,RACE,Vote by Race,0,asian,6,64,35,1
412,2008,CA,RACE,Vote by Race,0,black,10,94,5,1
413,2008,CA,RACE,Vote by Race,0,latino,18,74,23,3
414,2008,CA,RACE,Vote by Race,0,other,3,55,41,4
415,2008,CA,RACE,Vote by Race,0,white,63,52,46,2
416,2008,CA,SEX,Vote by Sex,0,female,54,64,35,1
417,2008,CA,SEX,Vote by Sex,0,male,46,58,40,2
418,2008,CA,SEXBYRACE,Vote by Sex and Race,0,all other races,9,61,37,2
419,2008,CA,SEXBYRACE,Vote by Sex and Race,0,black men,4,,,
420,2008,CA,SEXBYRACE,Vote by Sex and Race,0,black women,6,95,5,
421,2008,CA,SEXBYRACE,Vote by Sex and Race,0,latino men,8,71,24,5
422,2008,CA,SEXBYRACE,Vote by Sex and Race,0,latino women,11,75,22,3
423,2008,CA,SEXBYRACE,Vote by Sex and Race,0,white men,31,50,48,2
424,2008,CA,SEXBYRACE,Vote by Sex and Race,0,white women,32,55,44,1
425,2008,CA,TIME08,When Did You Decide Who To Vote For?,0,Before That,60,61,38,1
426,2008,CA,TIME08,When Did You Decide Who To Vote For?,0,In October,14,57,40,3
427,2008,CA,TIME08,When Did You Decide Who To Vote For?,0,In September,16,62,37,1
428,2008,CA,TIME08,When Did You Decide Who To Vote For?,0,Last Three Days,3,,,
429,2008,CA,TIME08,When Did You Decide Who To Vote For?,0,Last Week,3,,,
430,2008,CA,TIME08,When Did You Decide Who To Vote For?,0,Today,3,,,
431,2008,CO,AGE,Vote by Age,0,18-29,14,,,
432,2008,CO,AGE,Vote by Age,0,30-44,33,53,46,1
433,2008,CO,AGE,Vote by Age,0,45-64,39,56,42,2
434,2008,CO,AGE,Vote by Age,0,65 and older,13,44,53,3
435,2008,CO,AGE65,Vote by Age,0,18-24,5,,,
436,2008,CO,AGE65,Vote by Age,0,25-29,9,,,
437,2008,CO,AGE65,Vote by Age,0,30-39,22,54,45,1
438,2008,CO,AGE65,Vote by Age,0,40-49,23,50,49,1
439,2008,CO,AGE65,Vote by Age,0,50-64,27,60,38,2
440,2008,CO,AGE65,Vote by Age,0,65 or over,13,44,53,3
441,2008,CO,AGEBYRACE08,Vote by Age and Race,0,All Others,2,,,
442,2008,CO,AGEBYRACE08,Vote by Age and Race,0,Black 18-29,1,,,
443,2008,CO,AGEBYRACE08,Vote by Age and Race,0,Black 30-44,1,,,
444,2008,CO,AGEBYRACE08,Vote by Age and Race,0,Black 45-64,1,,,
445,2008,CO,AGEBYRACE08,Vote by Age and Race,0,Black 65 and Older,1,,,
446,2008,CO,AGEBYRACE08,Vote by Age and Race,0,Latino 18-29,3,,,
447,2008,CO,AGEBYRACE08,Vote by Age and Race,0,Latino 30-44,3,,,
448,2008,CO,AGEBYRACE08,Vote by Age and Race,0,Latino 45-64,6,,,
449,2008,CO,AGEBYRACE08,Vote by Age and Race,0,Latino 65 and Older,1,,,
450,2008,CO,AGEBYRACE08,Vote by Age and Race,0,White 18-29,10,,,
451,2008,CO,AGEBYRACE08,Vote by Age and Race,0,White 30-44,28,53,46,1
452,2008,CO,AGEBYRACE08,Vote by Age and Race,0,White 45-64,31,53,45,2
453,2008,CO,AGEBYRACE08,Vote by Age and Race,0,White 65 and Older,11,38,59,3
454,2008,CO,BUSH,How George W. Bush is Handling His Job,1,Approve,30,9,90,1
455,2008,CO,BUSH,How George W. Bush is Handling His Job,1,Disapprove,69,73,25,2
456,2008,CO,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Approve,23,9,90,1
457,2008,CO,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Disapprove,18,36,63,1
458,2008,CO,BUSH4,How George W. Bush is Handling His Job,1,Strongly Approve,7,,,
459,2008,CO,BUSH4,How George W. Bush is Handling His Job,1,Strongly Disapprove,52,85,13,2
460,2008,CO,EDUC,Vote by Education,0,college graduate,34,51,47,2
461,2008,CO,EDUC,Vote by Education,0,h.s. graduate,18,47,52,1
462,2008,CO,EDUC,Vote by Education,0,no high school,2,,,
463,2008,CO,EDUC,Vote by Education,0,postgraduate,24,63,34,3
464,2008,CO,EDUC,Vote by Education,0,some college,22,47,52,1
465,2008,CO,EDUCHS,Did You Attend College?,0,No,20,49,50,1
466,2008,CO,EDUCHS,Did You Attend College?,0,Yes,80,54,45,1
467,2008,CO,ISSUE08,Most Important Issue,1,Economy,54,56,42,2
468,2008,CO,ISSUE08,Most Important Issue,1,Energy Policy,9,47,52,1
469,2008,CO,ISSUE08,Most Important Issue,1,Health Care,10,78,20,2
470,2008,CO,ISSUE08,Most Important Issue,1,Iraq,13,64,35,1
471,2008,CO,ISSUE08,Most Important Issue,1,Terrorism,10,11,88,1
472,2008,CO,PARTY,Vote by Party ID,0,democrat,30,92,7,1
473,2008,CO,PARTY,Vote by Party ID,0,independent,39,54,44,2
474,2008,CO,PARTY,Vote by Party ID,0,republican,31,13,87,
475,2008,CO,PARTYWHITE,Vote by Race and Party ID,0,All Others,19,64,34,2
476,2008,CO,PARTYWHITE,Vote by Race and Party ID,0,White Democrats,22,95,5,
477,2008,CO,PARTYWHITE,Vote by Race and Party ID,0,White Independents,32,53,44,3
478,2008,CO,PARTYWHITE,Vote by Race and Party ID,0,White Republicans,28,13,86,1
479,2008,CO,PHIL3,Vote by Ideology,0,conservative,36,18,79,3
480,2008,CO,PHIL3,Vote by Ideology,0,liberal,17,93,6,1
481,2008,CO,PHIL3,Vote by Ideology,0,moderate,46,63,35,2
482,2008,CO,QLT08,Which Candidate Quality Mattered Most?,1,Can Bring Change,29,93,5,2
483,2008,CO,QLT08,Which Candidate Quality Mattered Most?,1,Cares About People,12,72,26,2
484,2008,CO,QLT08,Which Candidate Quality Mattered Most?,1,Experience,23,8,91,1
485,2008,CO,QLT08,Which Candidate Quality Mattered Most?,1,Shares My Values,32,42,56,2
486,2008,CO,RACE,Vote by Race,0,asian,0,,,
487,2008,CO,RACE,Vote by Race,0,black,4,,,
488,2008,CO,RACE,Vote by Race,0,latino,13,61,38,1
489,2008,CO,RACE,Vote by Race,0,other,2,,,
490,2008,CO,RACE,Vote by Race,0,white,81,50,48,2
491,2008,CO,SEX,Vote by Sex,0,female,50,56,41,3
492,2008,CO,SEX,Vote by Sex,0,male,50,49,50,1
493,2008,CO,SEXBYRACE,Vote by Sex and Race,0,all other races,2,,,
494,2008,CO,SEXBYRACE,Vote by Sex and Race,0,black men,2,,,
495,2008,CO,SEXBYRACE,Vote by Sex and Race,0,black women,2,,,
496,2008,CO,SEXBYRACE,Vote by Sex and Race,0,latino men,5,,,
497,2008,CO,SEXBYRACE,Vote by Sex and Race,0,latino women,7,,,
498,2008,CO,SEXBYRACE,Vote by Sex and Race,0,white men,41,48,50,2
499,2008,CO,SEXBYRACE,Vote by Sex and Race,0,white women,40,52,46,2
500,2008,CO,TIME08,When Did You Decide Who To Vote For?,0,Before That,64,53,46,1
501,2008,CO,TIME08,When Did You Decide Who To Vote For?,0,In October,12,53,45,2
502,2008,CO,TIME08,When Did You Decide Who To Vote For?,0,In September,18,53,47,
503,2008,CO,TIME08,When Did You Decide Who To Vote For?,0,Last Three Days,0,,,
504,2008,CO,TIME08,When Did You Decide Who To Vote For?,0,Last Week,3,,,
505,2008,CO,TIME08,When Did You Decide Who To Vote For?,0,Today,,,,
506,2008,CO,TIME3D08,When Did You Decide Who To Vote For?,0,Earlier Than That,96,53,46,1
507,2008,CO,TIME3D08,When Did You Decide Who To Vote For?,0,Today/Last Three Days,0,,,
508,2008,CO,TIME4,When Did You Decide Who To Vote For?,0,Earlier in October,15,52,45,3
509,2008,CO,TIME4,When Did You Decide Who To Vote For?,0,Earlier Than That,64,53,46,1
510,2008,CO,TIME4,When Did You Decide Who To Vote For?,0,Sometime in September,18,53,47,
511,2008,CO,TIME4,When Did You Decide Who To Vote For?,0,Within Last Week,0,,,
512,2008,CO,TIMEWK08,When Did You Decide Who To Vote For?,0,Before That,93,53,46,1
513,2008,CO,TIMEWK08,When Did You Decide Who To Vote For?,0,Within the Last Week,3,,,
514,2008,CO,WHTEVANG,White Evangelical/Born-Again?,0,No,79,61,37,2
515,2008,CO,WHTEVANG,White Evangelical/Born-Again?,0,Yes,21,23,76,1
516,2008,CT,AGE,Vote by Age,0,18-29,18,79,18,3
517,2008,CT,AGE,Vote by Age,0,30-44,25,61,38,1
518,2008,CT,AGE,Vote by Age,0,45-64,44,53,42,5
519,2008,CT,AGE,Vote by Age,0,65 and older,13,,,
520,2008,CT,AGE65,Vote by Age,0,18-24,9,,,
521,2008,CT,AGE65,Vote by Age,0,25-29,10,,,
522,2008,CT,AGE65,Vote by Age,0,30-39,14,73,27,
523,2008,CT,AGE65,Vote by Age,0,40-49,25,47,50,3
524,2008,CT,AGE65,Vote by Age,0,50-64,29,56,40,4
525,2008,CT,AGE65,Vote by Age,0,65 or over,13,,,
526,2008,CT,AGEBYRACE08,Vote by Age and Race,0,All Others,2,,,
527,2008,CT,AGEBYRACE08,Vote by Age and Race,0,Black 18-29,3,,,
528,2008,CT,AGEBYRACE08,Vote by Age and Race,0,Black 30-44,4,,,
529,2008,CT,AGEBYRACE08,Vote by Age and Race,0,Black 45-64,3,,,
530,2008,CT,AGEBYRACE08,Vote by Age and Race,0,Black 65 and Older,1,,,
531,2008,CT,AGEBYRACE08,Vote by Age and Race,0,Latino 18-29,3,,,
532,2008,CT,AGEBYRACE08,Vote by Age and Race,0,Latino 30-44,3,,,
533,2008,CT,AGEBYRACE08,Vote by Age and Race,0,Latino 45-64,2,,,
534,2008,CT,AGEBYRACE08,Vote by Age and Race,0,Latino 65 and Older,1,,,
535,2008,CT,AGEBYRACE08,Vote by Age and Race,0,White 18-29,12,,,
536,2008,CT,AGEBYRACE08,Vote by Age and Race,0,White 30-44,18,51,48,1
537,2008,CT,AGEBYRACE08,Vote by Age and Race,0,White 45-64,37,47,48,5
538,2008,CT,AGEBYRACE08,Vote by Age and Race,0,White 65 and Older,11,,,
539,2008,CT,BUSH,How George W. Bush is Handling His Job,1,Approve,18,,,
540,2008,CT,BUSH,How George W. Bush is Handling His Job,1,Disapprove,82,74,22,4
541,2008,CT,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Approve,13,,,
542,2008,CT,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Disapprove,20,49,49,2
543,2008,CT,BUSH4,How George W. Bush is Handling His Job,1,Strongly Approve,4,,,
544,2008,CT,BUSH4,How George W. Bush is Handling His Job,1,Strongly Disapprove,62,82,14,4
545,2008,CT,ISSUE08,Most Important Issue,1,Economy,55,66,31,3
546,2008,CT,ISSUE08,Most Important Issue,1,Energy Policy,13,,,
547,2008,CT,ISSUE08,Most Important Issue,1,Health Care,7,,,
548,2008,CT,ISSUE08,Most Important Issue,1,Iraq,16,67,30,3
549,2008,CT,ISSUE08,Most Important Issue,1,Terrorism,7,,,
550,2008,CT,NECWORR2,Are You Worried About Economic Conditions?,1,No,7,,,
551,2008,CT,NECWORR2,Are You Worried About Economic Conditions?,1,Yes,92,63,34,3
552,2008,CT,NECWORRY,Are You Worried About Economic Conditions?,1,Not Too Worried,6,,,
553,2008,CT,NECWORRY,Are You Worried About Economic Conditions?,1,Not Worried At All,1,,,
554,2008,CT,NECWORRY,Are You Worried About Economic Conditions?,1,Somewhat Worried,28,58,39,3
555,2008,CT,NECWORRY,Are You Worried About Economic Conditions?,1,Very Worried,64,65,32,3
556,2008,CT,PARTY,Vote by Party ID,0,democrat,43,90,7,3
557,2008,CT,PARTY,Vote by Party ID,0,independent,31,57,39,4
558,2008,CT,PARTY,Vote by Party ID,0,republican,27,15,83,2
559,2008,CT,PARTYWHITE,Vote by Race and Party ID,0,All Others,22,89,10,1
560,2008,CT,PARTYWHITE,Vote by Race and Party ID,0,White Democrats,27,86,9,5
561,2008,CT,PARTYWHITE,Vote by Race and Party ID,0,White Independents,27,55,42,3
562,2008,CT,PARTYWHITE,Vote by Race and Party ID,0,White Republicans,24,11,87,2
563,2008,CT,PHIL3,Vote by Ideology,0,conservative,27,27,70,3
564,2008,CT,PHIL3,Vote by Ideology,0,liberal,29,90,6,4
565,2008,CT,PHIL3,Vote by Ideology,0,moderate,44,63,34,3
566,2008,CT,RACE,Vote by Race,0,asian,1,,,
567,2008,CT,RACE,Vote by Race,0,black,12,93,7,
568,2008,CT,RACE,Vote by Race,0,latino,8,,,
569,2008,CT,RACE,Vote by Race,0,other,2,,,
570,2008,CT,RACE,Vote by Race,0,white,78,51,46,3
571,2008,CT,REL5,Vote by Religion,0,catholic,45,46,50,4
572,2008,CT,REL5,Vote by Religion,0,jewish,5,,,
573,2008,CT,REL5,Vote by Religion,0,none,13,,,
574,2008,CT,REL5,Vote by Religion,0,other,8,,,
575,2008,CT,REL5,Vote by Religion,0,protestant,29,67,31,2
576,2008,CT,SEX,Vote by Sex,0,female,53,66,32,2
577,2008,CT,SEX,Vote by Sex,0,male,47,53,43,4
578,2008,CT,SEXBYRACE,Vote by Sex and Race,0,all other races,2,,,
579,2008,CT,SEXBYRACE,Vote by Sex and Race,0,black men,5,,,
580,2008,CT,SEXBYRACE,Vote by Sex and Race,0,black women,6,,,
581,2008,CT,SEXBYRACE,Vote by Sex and Race,0,latino men,3,,,
582,2008,CT,SEXBYRACE,Vote by Sex and Race,0,latino women,5,,,
583,2008,CT,SEXBYRACE,Vote by Sex and Race,0,white men,38,44,52,4
584,2008,CT,SEXBYRACE,Vote by Sex and Race,0,white women,40,58,39,3
585,2008,CT,TIME08,When Did You Decide Who To Vote For?,0,Before That,61,61,36,3
586,2008,CT,TIME08,When Did You Decide Who To Vote For?,0,In October,13,54,42,4
587,2008,CT,TIME08,When Did You Decide Who To Vote For?,0,In September,12,72,24,4
588,2008,CT,TIME08,When Did You Decide Who To Vote For?,0,Last Three Days,4,,,
589,2008,CT,TIME08,When Did You Decide Who To Vote For?,0,Last Week,4,,,
590,2008,CT,TIME08,When Did You Decide Who To Vote For?,0,Today,6,,,
591,2008,CT,TIME3D08,When Did You Decide Who To Vote For?,0,Earlier Than That,89,61,36,3
592,2008,CT,TIME3D08,When Did You Decide Who To Vote For?,0,Today/Last Three Days,10,,,
593,2008,CT,TIME4,When Did You Decide Who To Vote For?,0,Earlier in October,17,54,42,4
594,2008,CT,TIME4,When Did You Decide Who To Vote For?,0,Earlier Than That,61,61,36,3
595,2008,CT,TIME4,When Did You Decide Who To Vote For?,0,Sometime in September,12,72,24,4
596,2008,CT,TIME4,When Did You Decide Who To Vote For?,0,Within Last Week,10,,,
597,2008,CT,TIMEWK08,When Did You Decide Who To Vote For?,0,Before That,86,62,35,3
598,2008,CT,TIMEWK08,When Did You Decide Who To Vote For?,0,Within the Last Week,14,53,43,4
599,2008,CT,WHITEREL,Vote by Religion Among Whites,0,Non-whites,24,87,11,2
600,2008,CT,WHITEREL,Vote by Religion Among Whites,0,White - No Religion,9,,,
601,2008,CT,WHITEREL,Vote by Religion Among Whites,0,White - Other Religion,5,,,
602,2008,CT,WHITEREL,Vote by Religion Among Whites,0,White Catholic,39,40,56,4
603,2008,CT,WHITEREL,Vote by Religion Among Whites,0,White Jewish,4,,,
604,2008,CT,WHITEREL,Vote by Religion Among Whites,0,White Protestant,19,55,42,3
605,2008,DE,AGE,Vote by Age,0,18-29,20,71,25,4
606,2008,DE,AGE,Vote by Age,0,30-44,28,64,35,1
607,2008,DE,AGE,Vote by Age,0,45-64,38,59,41,
608,2008,DE,AGE,Vote by Age,0,65 and older,14,,,
609,2008,DE,AGE65,Vote by Age,0,18-24,11,,,
610,2008,DE,AGE65,Vote by Age,0,25-29,9,,,
611,2008,DE,AGE65,Vote by Age,0,30-39,19,65,34,1
612,2008,DE,AGE65,Vote by Age,0,40-49,20,62,38,
613,2008,DE,AGE65,Vote by Age,0,50-64,27,59,41,
614,2008,DE,AGE65,Vote by Age,0,65 or over,14,,,
615,2008,DE,AGEBYRACE08,Vote by Age and Race,0,All Others,3,,,
616,2008,DE,AGEBYRACE08,Vote by Age and Race,0,Black 18-29,4,,,
617,2008,DE,AGEBYRACE08,Vote by Age and Race,0,Black 30-44,6,,,
618,2008,DE,AGEBYRACE08,Vote by Age and Race,0,Black 45-64,7,,,
619,2008,DE,AGEBYRACE08,Vote by Age and Race,0,Black 65 and Older,1,,,
620,2008,DE,AGEBYRACE08,Vote by Age and Race,0,Latino 18-29,1,,,
621,2008,DE,AGEBYRACE08,Vote by Age and Race,0,Latino 30-44,1,,,
622,2008,DE,AGEBYRACE08,Vote by Age and Race,0,Latino 45-64,1,,,
623,2008,DE,AGEBYRACE08,Vote by Age and Race,0,Latino 65 and Older,0,,,
624,2008,DE,AGEBYRACE08,Vote by Age and Race,0,White 18-29,15,60,35,5
625,2008,DE,AGEBYRACE08,Vote by Age and Race,0,White 30-44,21,55,43,2
626,2008,DE,AGEBYRACE08,Vote by Age and Race,0,White 45-64,29,50,50,
627,2008,DE,AGEBYRACE08,Vote by Age and Race,0,White 65 and Older,12,,,
628,2008,DE,BUSH,How George W. Bush is Handling His Job,1,Approve,24,12,85,3
629,2008,DE,BUSH,How George W. Bush is Handling His Job,1,Disapprove,75,77,22,1
630,2008,DE,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Approve,17,11,89,
631,2008,DE,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Disapprove,20,41,59,
632,2008,DE,BUSH4,How George W. Bush is Handling His Job,1,Strongly Approve,7,,,
633,2008,DE,BUSH4,How George W. Bush is Handling His Job,1,Strongly Disapprove,55,90,9,1
634,2008,DE,EDUC,Vote by Education,0,college graduate,29,55,45,
635,2008,DE,EDUC,Vote by Education,0,h.s. graduate,19,63,32,5
636,2008,DE,EDUC,Vote by Education,0,no high school,1,,,
637,2008,DE,EDUC,Vote by Education,0,postgraduate,21,67,33,
638,2008,DE,EDUC,Vote by Education,0,some college,31,64,35,1
639,2008,DE,ISSUE08,Most Important Issue,1,Economy,68,62,36,2
640,2008,DE,ISSUE08,Most Important Issue,1,Energy Policy,8,,,
641,2008,DE,ISSUE08,Most Important Issue,1,Health Care,5,,,
642,2008,DE,ISSUE08,Most Important Issue,1,Iraq,10,,,
643,2008,DE,ISSUE08,Most Important Issue,1,Terrorism,7,,,
644,2008,DE,PARTY,Vote by Party ID,0,democrat,48,91,9,
645,2008,DE,PARTY,Vote by Party ID,0,independent,21,61,39,
646,2008,DE,PARTY,Vote by Party ID,0,republican,31,18,80,2
647,2008,DE,PARTYWHITE,Vote by Race and Party ID,0,All Others,23,91,9,
648,2008,DE,PARTYWHITE,Vote by Race and Party ID,0,White Democrats,29,86,13,1
649,2008,DE,PARTYWHITE,Vote by Race and Party ID,0,White Independents,19,57,43,
650,2008,DE,PARTYWHITE,Vote by Race and Party ID,0,White Republicans,28,17,80,3
651,2008,DE,PHIL3,Vote by Ideology,0,conservative,27,25,72,3
652,2008,DE,PHIL3,Vote by Ideology,0,liberal,23,95,5,
653,2008,DE,PHIL3,Vote by Ideology,0,moderate,50,67,33,
654,2008,DE,QLT08,Which Candidate Quality Mattered Most?,1,Can Bring Change,40,97,3,10
655,2008,DE,QLT08,Which Candidate Quality Mattered Most?,1,Cares About People,,,15,
656,2008,DE,QLT08,Which Candidate Quality Mattered Most?,1,Experience,,29,40,60
657,2008,DE,RACE,Vote by Race,0,asian,2,,,
658,2008,DE,RACE,Vote by Race,0,black,17,99,1,
659,2008,DE,RACE,Vote by Race,0,latino,3,,,
660,2008,DE,RACE,Vote by Race,0,other,1,,,
661,2008,DE,RACE,Vote by Race,0,white,77,53,45,2
662,2008,DE,REL5,Vote by Religion,0,catholic,27,61,39,
663,2008,DE,REL5,Vote by Religion,0,jewish,4,,,
664,2008,DE,REL5,Vote by Religion,0,none,9,,,
665,2008,DE,REL5,Vote by Religion,0,other,6,,,
666,2008,DE,REL5,Vote by Religion,0,protestant,54,57,41,2
667,2008,DE,SEX,Vote by Sex,0,female,55,70,29,1
668,2008,DE,SEX,Vote by Sex,0,male,45,52,46,2
669,2008,DE,SEXBYRACE,Vote by Sex and Race,0,all other races,3,,,
670,2008,DE,SEXBYRACE,Vote by Sex and Race,0,black men,7,,,
671,2008,DE,SEXBYRACE,Vote by Sex and Race,0,black women,11,,,
672,2008,DE,SEXBYRACE,Vote by Sex and Race,0,latino men,2,,,
673,2008,DE,SEXBYRACE,Vote by Sex and Race,0,latino women,1,,,
674,2008,DE,SEXBYRACE,Vote by Sex and Race,0,white men,35,42,56,2
675,2008,DE,SEXBYRACE,Vote by Sex and Race,0,white women,41,62,37,1
676,2008,DE,TIME08,When Did You Decide Who To Vote For?,0,Before That,62,67,32,1
677,2008,DE,TIME08,When Did You Decide Who To Vote For?,0,In October,11,,,
678,2008,DE,TIME08,When Did You Decide Who To Vote For?,0,In September,13,,,
679,2008,DE,TIME08,When Did You Decide Who To Vote For?,0,Last Three Days,4,,,
680,2008,DE,TIME08,When Did You Decide Who To Vote For?,0,Last Week,4,,,
